829 343206
183 736 479
183 737 -412
183 738 293
183 739 -343
183 740 -286
183 741 202
183 742 -369
183 743 -55
183 744 101
183 745 400
183 746 149
183 747 125
183 748 -153
183 749 -162
183 750 210
183 751 -50
183 752 187
183 753 -52
183 754 83
183 755 59
183 756 415
183 757 -500
183 758 -29
183 759 23
183 760 319
183 761 96
183 762 -34
183 763 95
183 764 -214
183 765 -24
183 766 259
183 767 -235
183 768 416
183 769 404
183 770 275
183 771 -17
183 772 459
183 773 -242
183 774 428
183 775 412
183 776 -342
183 777 77
183 778 37
183 779 358
183 780 -233
183 781 -253
183 782 -192
183 783 -194
183 784 195
183 785 392
183 786 365
183 787 110
183 788 392
183 789 188
183 790 -15
183 791 211
183 792 136
183 793 451
183 794 159
183 795 422
183 796 279
183 797 270
183 798 40
183 799 196
183 800 175
183 801 167
183 802 -321
183 803 134
183 804 425
183 805 -41
183 806 46
183 807 -65
183 808 -112
183 809 -65
183 810 -207
183 811 155
183 812 182
183 813 102
183 814 461
183 815 230
183 816 346
183 817 -322
183 818 -160
183 819 238
183 820 -281
183 821 326
183 822 301
183 823 355
183 824 -371
183 825 -40
183 826 278
183 827 409
183 828 -269
183 829 170
184 185 105
184 186 -242
184 187 -163
184 188 -364
184 189 -256
184 190 -238
184 191 447
184 192 290
184 193 -451
184 194 -165
184 195 -275
184 196 195
184 197 -158
184 198 -241
184 199 149
184 200 155
184 201 489
184 202 -5
184 203 333
184 204 182
184 205 85
184 206 -448
184 207 360
184 208 -114
184 209 -240
184 210 489
184 211 347
184 212 -462
184 213 -250
184 214 -70
184 215 -440
184 216 -293
184 217 -460
184 218 -103
184 219 -157
184 220 -216
184 221 -489
184 222 -210
184 223 -426
184 224 -440
184 225 477
184 226 151
184 227 -393
184 228 -181
184 229 -238
184 230 256
184 231 -174
184 232 -248
184 233 103
184 234 -340
184 235 -214
184 236 -312
184 237 64
184 238 -354
184 239 427
184 240 -324
184 241 -13
184 242 -374
184 243 66
184 244 238
184 245 56
184 246 126
184 247 445
184 248 448
184 249 -477
184 250 141
184 251 -268
184 252 -466
184 253 -217
184 254 158
184 255 -53
184 256 -239
184 257 -191
184 258 54
184 259 432
184 260 423
184 261 163
184 262 -241
184 263 -325
184 264 118
184 265 271
184 266 -39
184 267 307
184 268 187
184 269 459
184 270 -414
184 271 364
184 272 -53
184 273 -288
184 274 -70
184 275 37
184 276 -380
184 277 -91
184 278 -18
184 279 -432
184 280 -68
184 281 -377
184 282 -200
184 283 -33
184 284 -93
184 285 458
184 286 -234
184 287 -480
184 288 119
184 289 320
184 290 452
184 291 42
184 292 335
184 293 63
184 294 -430
184 295 -46
184 296 -166
184 297 383
184 298 113
184 299 -126
184 300 343
184 301 199
184 302 -262
184 303 142
184 304 411
184 305 -480
184 306 -321
184 307 -469
184 308 -71
184 309 161
184 310 -49
184 311 -286
184 312 -363
184 313 251
184 314 -467
184 315 44
184 316 209
184 317 -201
184 318 64
184 319 180
184 320 -29
184 321 368
184 322 -278
184 323 -193
184 324 -68
184 325 144
184 326 -387
184 327 -382
184 328 28
184 329 226
184 330 -8
184 331 223
184 332 277
184 333 -418
184 334 -135
184 335 188
184 336 -397
184 337 396
184 338 -429
184 339 384
184 340 409
184 341 374
184 342 -402
184 343 -454
184 344 125
184 345 -369
184 346 442
184 347 186
184 348 282
184 349 358
184 350 -134
184 351 -246
184 352 227
184 353 440
184 354 61
184 355 -341
184 356 437
184 357 -474
184 358 -223
184 359 -35
184 360 252
184 361 -378
184 362 -312
184 363 381
184 364 -296
184 365 405
184 366 421
184 367 -193
184 368 -347
184 369 492
184 370 44
184 371 -438
184 372 366
184 373 494
184 374 -391
184 375 343
184 376 -374
184 377 -449
184 378 381
184 379 -240
184 380 -238
184 381 -253
184 382 14
184 383 489
184 384 39
184 385 -73
184 386 0
184 387 -24
184 388 -47
184 389 -371
184 390 -207
184 391 57
184 392 -249
184 393 333
184 394 -62
184 395 -44
184 396 -410
184 397 -141
184 398 -385
184 399 -257
184 400 203
184 401 -489
184 402 -194
184 403 421
184 404 -494
184 405 267
184 406 264
184 407 -16
184 408 -330
184 409 145
184 410 244
184 411 -68
184 412 -256
184 413 -241
184 414 -79
184 415 -364
184 416 -462
184 417 -227
184 418 464
184 419 -8
184 420 -97
184 421 -242
184 422 -451
184 423 154
184 424 -57
184 425 340
184 426 -38
184 427 34
184 428 -301
184 429 430
184 430 277
184 431 -245
184 432 441
184 433 -65
184 434 -324
184 435 447
184 436 -298
184 437 -207
184 438 -69
184 439 -127
184 440 -210
184 441 28
184 442 -343
184 443 35
184 444 -361
184 445 79
184 446 -477
184 447 -323
184 448 -296
184 449 487
184 450 169
184 451 107
184 452 97
184 453 -429
184 454 114
184 455 -459
184 456 -237
184 457 -424
184 458 75
184 459 -38
184 460 -494
184 461 204
184 462 -431
184 463 -200
184 464 -360
184 465 -254
184 466 -253
184 467 -158
184 468 39
184 469 -469
184 470 -433
184 471 -319
184 472 59
184 473 77
184 474 -432
184 475 -450
184 476 8
184 477 -409
184 478 -273
184 479 212
184 480 -69
184 481 -251
184 482 -180
184 483 -472
184 484 -180
184 485 434
184 486 -431
184 487 83
184 488 -138
184 489 496
184 490 -103
184 491 -131
184 492 201
184 493 -33
184 494 169
184 495 341
184 496 -435
184 497 -232
184 498 35
184 499 456
184 500 151
184 501 455
184 502 -363
184 503 62
184 504 32
184 505 -294
184 506 112
184 507 -460
184 508 -203
184 509 340
184 510 -396
184 511 228
184 512 -411
184 513 -76
184 514 -391
184 515 261
184 516 210
184 517 -322
184 518 196
184 519 -427
184 520 27
184 521 -407
184 522 294
184 523 -272
184 524 412
184 525 -37
184 526 -79
184 527 477
184 528 -417
184 529 -192
184 530 433
184 531 235
184 532 115
184 533 -77
184 534 -203
184 535 -353
184 536 129
184 537 -238
184 538 39
184 539 -222
184 540 -398
184 541 144
184 542 -141
184 543 43
184 544 -80
184 545 -32
184 546 -196
184 547 -369
184 548 146
184 549 -148
184 550 -296
184 551 25
184 552 -55
184 553 498
184 554 253
184 555 210
184 556 313
184 557 26
184 558 -461
184 559 -252
184 560 335
184 561 -175
184 562 -165
184 563 -50
184 564 248
184 565 485
184 566 450
184 567 229
184 568 -253
184 569 341
184 570 -493
184 571 201
184 572 337
184 573 -134
184 574 -256
184 575 110
184 576 334
184 577 400
184 578 241
184 579 333
184 580 -248
184 581 -203
184 582 -142
184 583 -451
184 584 147
184 585 -36
184 586 259
184 587 312
184 588 490
184 589 299
184 590 -440
184 591 -323
184 592 -24
184 593 -104
184 594 480
184 595 -276
184 596 -119
184 597 430
184 598 453
184 599 480
184 600 -377
184 601 -188
184 602 181
184 603 461
184 604 179
184 605 425
184 606 71
184 607 13
184 608 -323
184 609 164
184 610 198
184 611 -71
184 612 -187
184 613 -443
184 614 -22
184 615 460
184 616 373
184 617 90
184 618 272
184 619 363
184 620 241
184 621 -316
184 622 -107
184 623 -283
184 624 432
184 625 -127
184 626 293
184 627 165
184 628 155
184 629 -402
184 630 145
184 631 278
184 632 -90
184 633 -174
184 634 -409
184 635 -411
184 636 -249
184 637 -486
184 638 455
184 639 -72
184 640 178
184 641 -495
184 642 -291
184 643 491
184 644 -86
184 645 -460
184 646 -197
184 647 -213
184 648 130
184 649 -73
184 650 3
184 651 -129
184 652 464
184 653 396
184 654 440
184 655 396
184 656 -231
184 657 -415
184 658 62
184 659 424
184 660 -317
184 661 -293
184 662 202
184 663 93
184 664 386
184 665 -354
184 666 -465
184 667 -11
184 668 -340
184 669 -158
184 670 -230
184 671 339
184 672 -153
184 673 -21
184 674 -318
184 675 262
184 676 19
184 677 338
184 678 -451
184 679 1
184 680 -235
184 681 52
184 682 -276
184 683 81
184 684 300
184 685 -336
184 686 -22
184 687 -431
184 688 -251
184 689 -108
184 690 -155
184 691 284
184 692 451
184 693 -452
184 694 -122
184 695 337
184 696 46
184 697 265
184 698 -173
184 699 206
184 700 -393
184 701 97
184 702 45
184 703 -46
184 704 -72
184 705 -420
184 706 68
184 707 -200
184 708 418
184 709 118
184 710 301
184 711 35
184 712 22
184 713 -474
184 714 -383
184 715 -177
184 716 42
184 717 447
184 718 244
184 719 -356
184 720 -161
184 721 -410
184 722 428
184 723 142
184 724 -10
184 725 158
184 726 -20
184 727 -464
184 728 -77
184 729 -341
184 730 242
184 731 382
184 732 -392
184 733 140
184 734 -163
184 735 36
184 736 220
184 737 -243
184 738 336
184 739 490
184 740 375
184 741 490
184 742 377
184 743 250
184 744 -484
184 745 -154
184 746 -427
184 747 410
184 748 -207
184 749 317
184 750 -446
184 751 484
184 752 -241
184 753 483
184 754 127
184 755 249
184 756 141
184 757 -41
184 758 285
184 759 -83
184 760 470
184 761 28
184 762 -201
184 763 -422
184 764 -332
184 765 488
184 766 466
184 767 -260
184 768 -254
184 769 -345
184 770 82
184 771 -27
184 772 -355
184 773 311
184 774 -277
184 775 13
184 776 -342
184 777 148
184 778 -77
184 779 303
184 780 318
184 781 -22
184 782 -360
184 783 -423
184 784 313
184 785 267
184 786 327
184 787 306
184 788 78
184 789 112
184 790 -277
184 791 48
184 792 -8
184 793 375
184 794 478
184 795 -488
184 796 363
184 797 444
184 798 104
184 799 -391
184 800 -401
184 801 -314
184 802 435
184 803 96
184 804 498
184 805 -342
184 806 -391
184 807 8
184 808 307
184 809 33
184 810 -189
184 811 125
184 812 -137
184 813 -49
184 814 -446
184 815 28
184 816 70
184 817 381
184 818 -166
184 819 -352
184 820 346
184 821 410
184 822 -452
184 823 -162
184 824 285
184 825 -474
184 826 203
184 827 -500
184 828 471
184 829 -193
185 186 -38
185 187 -78
185 188 -6
185 189 -103
185 190 -481
185 191 344
185 192 55
185 193 -372
185 194 -148
185 195 214
185 196 -487
185 197 -485
185 198 191
185 199 228
185 200 -33
185 201 246
185 202 -244
185 203 -111
185 204 127
185 205 443
185 206 38
185 207 325
185 208 353
185 209 438
185 210 -336
185 211 490
185 212 465
185 213 367
185 214 490
185 215 -212
185 216 26
185 217 304
185 218 -438
185 219 -128
185 220 -299
185 221 -419
185 222 -284
185 223 -391
185 224 62
185 225 420
185 226 -325
185 227 427
185 228 -212
185 229 367
185 230 156
185 231 255
185 232 113
185 233 -236
185 234 -356
185 235 92
185 236 -293
185 237 -466
185 238 -82
185 239 -88
185 240 -175
185 241 434
185 242 254
185 243 142
185 244 -347
185 245 -403
185 246 430
185 247 179
185 248 401
185 249 492
185 250 -448
185 251 -397
185 252 -74
185 253 120
185 254 64
185 255 488
185 256 393
185 257 239
185 258 415
185 259 -319
185 260 106
185 261 423
185 262 436
185 263 71
185 264 40
185 265 -68
185 266 16
185 267 -401
185 268 319
185 269 -214
185 270 12
185 271 -356
185 272 -280
185 273 -234
185 274 286
185 275 225
185 276 -137
185 277 -432
185 278 -96
185 279 117
185 280 -88
185 281 308
185 282 -428
185 283 338
185 284 -71
185 285 136
185 286 326
185 287 -178
185 288 227
185 289 -406
185 290 355
185 291 186
185 292 -131
185 293 -357
185 294 109
185 295 409
185 296 75
185 297 -375
185 298 -491
185 299 246
185 300 -89
185 301 373
185 302 390
185 303 483
185 304 -9
185 305 -472
185 306 208
185 307 -293
185 308 -52
185 309 -35
185 310 324
185 311 361
185 312 -227
185 313 396
185 314 199
185 315 -446
185 316 384
185 317 378
185 318 228
185 319 111
185 320 472
185 321 83
185 322 149
185 323 193
185 324 226
185 325 -241
185 326 455
185 327 154
185 328 -116
185 329 464
185 330 -100
185 331 -352
185 332 -311
185 333 143
185 334 -17
185 335 -468
185 336 -477
185 337 44
185 338 -261
185 339 -28
185 340 -491
185 341 -85
185 342 -167
185 343 134
185 344 163
185 345 -468
185 346 -459
185 347 399
185 348 -238
185 349 269
185 350 11
185 351 -266
185 352 -147
185 353 -340
185 354 -220
185 355 -69
185 356 -81
185 357 -265
185 358 -415
185 359 -344
185 360 51
185 361 338
185 362 156
185 363 240
185 364 -19
185 365 -361
185 366 -376
185 367 4
185 368 -465
185 369 -136
185 370 -172
185 371 -104
185 372 -369
185 373 161
185 374 -469
185 375 295
185 376 -454
185 377 -428
185 378 194
185 379 -192
185 380 -307
185 381 57
185 382 395
185 383 398
185 384 -430
185 385 -325
185 386 -170
185 387 341
185 388 262
185 389 -85
185 390 -151
185 391 -187
185 392 -247
185 393 -495
185 394 -95
185 395 -414
185 396 -3
185 397 29
185 398 443
185 399 32
185 400 -255
185 401 -229
185 402 429
185 403 -123
185 404 -215
185 405 -188
185 406 24
185 407 -169
185 408 236
185 409 -282
185 410 139
185 411 429
185 412 -372
185 413 386
185 414 328
185 415 -302
185 416 -87
185 417 -342
185 418 -109
185 419 -325
185 420 425
185 421 241
185 422 -12
185 423 31
185 424 246
185 425 -255
185 426 117
185 427 95
185 428 275
185 429 412
185 430 -372
185 431 -480
185 432 -316
185 433 -91
185 434 249
185 435 -31
185 436 -427
185 437 -227
185 438 300
185 439 309
185 440 344
185 441 291
185 442 238
185 443 472
185 444 -470
185 445 418
185 446 22
185 447 -57
185 448 -424
185 449 413
185 450 119
185 451 -146
185 452 154
185 453 -41
185 454 385
185 455 253
185 456 205
185 457 354
185 458 200
185 459 332
185 460 267
185 461 -320
185 462 -296
185 463 451
185 464 89
185 465 454
185 466 272
185 467 162
185 468 -273
185 469 424
185 470 -29
185 471 -429
185 472 -433
185 473 62
185 474 -105
185 475 -403
185 476 -20
185 477 417
185 478 393
185 479 409
185 480 331
185 481 364
185 482 -237
185 483 337
185 484 -177
185 485 0
185 486 442
185 487 -120
185 488 -146
185 489 143
185 490 -288
185 491 -27
185 492 323
185 493 -83
185 494 276
185 495 265
185 496 -129
185 497 48
185 498 -73
185 499 450
185 500 324
185 501 -249
185 502 -126
185 503 392
185 504 -335
185 505 269
185 506 -159
185 507 145
185 508 -461
185 509 -266
185 510 54
185 511 -278
185 512 -402
185 513 -331
185 514 -441
185 515 274
185 516 169
185 517 -146
185 518 -346
185 519 -124
185 520 497
185 521 -133
185 522 -299
185 523 -328
185 524 -364
185 525 478
185 526 437
185 527 359
185 528 378
185 529 217
185 530 309
185 531 203
185 532 468
185 533 35
185 534 447
185 535 -367
185 536 157
185 537 -212
185 538 -370
185 539 196
185 540 375
185 541 -463
185 542 418
185 543 -175
185 544 58
185 545 -171
185 546 -401
185 547 -272
185 548 183
185 549 106
185 550 456
185 551 -468
185 552 473
185 553 -343
185 554 -295
185 555 -39
185 556 -13
185 557 -6
185 558 -180
185 559 -134
185 560 -289
185 561 -19
185 562 -79
185 563 31
185 564 -483
185 565 -132
185 566 -484
185 567 174
185 568 -492
185 569 -353
185 570 222
185 571 383
185 572 36
185 573 492
185 574 61
185 575 -406
185 576 173
185 577 160
185 578 174
185 579 209
185 580 118
185 581 130
185 582 241
185 583 443
185 584 -360
185 585 -202
185 586 -96
185 587 127
185 588 -355
185 589 224
185 590 -155
185 591 -144
185 592 -294
185 593 266
185 594 -260
185 595 -277
185 596 -366
185 597 -244
185 598 -251
185 599 -357
185 600 -97
185 601 -177
185 602 -122
185 603 -209
185 604 167
185 605 439
185 606 -114
185 607 -160
185 608 452
185 609 -440
185 610 -451
185 611 70
185 612 -457
185 613 -357
185 614 14
185 615 -317
185 616 293
185 617 418
185 618 -338
185 619 438
185 620 495
185 621 8
185 622 147
185 623 -299
185 624 -226
185 625 387
185 626 276
185 627 261
185 628 -357
185 629 -123
185 630 404
185 631 399
185 632 200
185 633 -218
185 634 -310
185 635 -133
185 636 74
185 637 76
185 638 207
185 639 26
185 640 489
185 641 -391
185 642 -404
185 643 -468
185 644 104
185 645 462
185 646 -285
185 647 -103
185 648 -267
185 649 229
185 650 188
185 651 -272
185 652 -263
185 653 -165
185 654 -71
185 655 364
185 656 74
185 657 -295
185 658 125
185 659 217
185 660 82
185 661 381
185 662 468
185 663 134
185 664 15
185 665 -341
185 666 -499
185 667 -411
185 668 -413
185 669 -440
185 670 467
185 671 -424
185 672 21
185 673 -84
185 674 -40
185 675 -375
185 676 -122
185 677 -473
185 678 375
185 679 111
185 680 257
185 681 63
185 682 339
185 683 -154
185 684 -250
185 685 120
185 686 -290
185 687 324
185 688 325
185 689 -313
185 690 393
185 691 259
185 692 -80
185 693 362
185 694 -107
185 695 436
185 696 -127
185 697 246
185 698 -123
185 699 312
185 700 307
185 701 -155
185 702 -259
185 703 180
185 704 261
185 705 201
185 706 306
185 707 -361
185 708 229
185 709 -467
185 710 -397
185 711 338
185 712 96
185 713 -206
185 714 -316
185 715 -302
185 716 415
185 717 247
185 718 -478
185 719 -408
185 720 -214
185 721 415
185 722 352
185 723 207
185 724 -371
185 725 97
185 726 143
185 727 2
185 728 -156
185 729 -480
185 730 -185
185 731 3
185 732 -135
185 733 408
185 734 -317
185 735 -22
185 736 109
185 737 -159
185 738 470
185 739 190
185 740 -126
185 741 -427
185 742 28
185 743 -178
185 744 219
185 745 -435
185 746 20
185 747 134
185 748 312
185 749 42
185 750 227
185 751 -50
185 752 310
185 753 431
185 754 -343
185 755 439
185 756 28
185 757 -348
185 758 294
185 759 -276
185 760 -327
185 761 -39
185 762 227
185 763 390
185 764 -131
185 765 -237
185 766 221
185 767 478
185 768 456
185 769 191
185 770 -479
185 771 -169
185 772 -384
185 773 49
185 774 153
185 775 335
185 776 114
185 777 26
185 778 322
185 779 278
185 780 -432
185 781 49
185 782 81
185 783 -270
185 784 332
185 785 238
185 786 -330
185 787 212
185 788 391
185 789 -184
185 790 437
185 791 -84
185 792 277
185 793 -484
185 794 158
185 795 -354
185 796 131
185 797 -121
185 798 -376
185 799 88
185 800 -430
185 801 -355
185 802 -229
185 803 -314
185 804 -453
185 805 -224
185 806 -126
185 807 -487
185 808 302
185 809 -304
185 810 -356
185 811 -277
185 812 -403
185 813 225
185 814 -47
185 815 429
185 816 315
185 817 475
185 818 493
185 819 206
185 820 -209
185 821 430
185 822 -26
185 823 -432
185 824 -201
185 825 -367
185 826 -286
185 827 -218
185 828 364
185 829 191
186 187 370
186 188 435
186 189 -312
186 190 -359
186 191 -27
186 192 -265
186 193 270
186 194 -301
186 195 101
186 196 72
186 197 -105
186 198 245
186 199 295
186 200 -8
186 201 322
186 202 -251
186 203 273
186 204 137
186 205 -276
186 206 267
186 207 196
186 208 16
186 209 -451
186 210 22
186 211 436
186 212 200
186 213 155
186 214 -349
186 215 483
186 216 20
186 217 342
186 218 353
186 219 307
186 220 -470
186 221 -153
186 222 132
186 223 118
186 224 -383
186 225 332
186 226 71
186 227 -459
186 228 -273
186 229 -184
186 230 337
186 231 -428
186 232 -10
186 233 -62
186 234 -303
186 235 -21
186 236 -486
186 237 464
186 238 27
186 239 30
186 240 -134
186 241 -450
186 242 -33
186 243 -434
186 244 -443
186 245 470
186 246 -451
186 247 429
186 248 312
186 249 -245
186 250 -412
186 251 -306
186 252 102
186 253 221
186 254 -336
186 255 -429
186 256 53
186 257 235
186 258 -388
186 259 -368
186 260 -97
186 261 -199
186 262 56
186 263 -255
186 264 239
186 265 -394
186 266 225
186 267 254
186 268 -430
186 269 -248
186 270 136
186 271 288
186 272 154
186 273 -45
186 274 355
186 275 212
186 276 277
186 277 -244
186 278 493
186 279 89
186 280 11
186 281 -418
186 282 -364
186 283 -35
186 284 303
186 285 152
186 286 388
186 287 208
186 288 -112
186 289 -499
186 290 -308
186 291 291
186 292 154
186 293 -399
186 294 -463
186 295 -106
186 296 -293
186 297 -386
186 298 0
186 299 129
186 300 218
186 301 -12
186 302 -82
186 303 -127
186 304 -204
186 305 125
186 306 -63
186 307 -427
186 308 381
186 309 -70
186 310 -485
186 311 245
186 312 364
186 313 -349
186 314 -290
186 315 167
186 316 303
186 317 -401
186 318 227
186 319 43
186 320 -48
186 321 -228
186 322 187
186 323 -394
186 324 225
186 325 -424
186 326 352
186 327 432
186 328 -310
186 329 204
186 330 413
186 331 408
186 332 -307
186 333 183
186 334 133
186 335 -11
186 336 -192
186 337 -430
186 338 414
186 339 42
186 340 353
186 341 429
186 342 -213
186 343 217
186 344 -68
186 345 349
186 346 237
186 347 -264
186 348 -200
186 349 316
186 350 -369
186 351 252
186 352 -60
186 353 318
186 354 -289
186 355 -335
186 356 394
186 357 -85
186 358 -403
186 359 -64
186 360 -380
186 361 -137
186 362 -155
186 363 165
186 364 -454
186 365 478
186 366 6
186 367 207
186 368 -99
186 369 -80
186 370 -251
186 371 106
186 372 -150
186 373 388
186 374 -177
186 375 282
186 376 237
186 377 -88
186 378 -130
186 379 -110
186 380 -271
186 381 354
186 382 -358
186 383 169
186 384 172
186 385 205
186 386 335
186 387 419
186 388 -379
186 389 -216
186 390 -145
186 391 93
186 392 499
186 393 -448
186 394 110
186 395 -454
186 396 -117
186 397 -32
186 398 253
186 399 284
186 400 -260
186 401 -146
186 402 242
186 403 90
186 404 -258
186 405 -83
186 406 225
186 407 -169
186 408 330
186 409 -53
186 410 221
186 411 -89
186 412 153
186 413 -284
186 414 -420
186 415 -174
186 416 421
186 417 -233
186 418 97
186 419 -106
186 420 404
186 421 452
186 422 -161
186 423 -245
186 424 -143
186 425 -199
186 426 -199
186 427 240
186 428 269
186 429 -94
186 430 376
186 431 -490
186 432 260
186 433 118
186 434 452
186 435 -146
186 436 -465
186 437 -471
186 438 186
186 439 -283
186 440 -23
186 441 259
186 442 128
186 443 -18
186 444 475
186 445 -439
186 446 308
186 447 -251
186 448 180
186 449 257
186 450 143
186 451 436
186 452 -438
186 453 -165
186 454 -308
186 455 -81
186 456 136
186 457 -7
186 458 11
186 459 -94
186 460 -248
186 461 -113
186 462 268
186 463 -488
186 464 -143
186 465 220
186 466 219
186 467 -108
186 468 250
186 469 -95
186 470 110
186 471 79
186 472 -336
186 473 90
186 474 -439
186 475 -360
186 476 151
186 477 -278
186 478 241
186 479 -168
186 480 -169
186 481 -116
186 482 -232
186 483 -107
186 484 -429
186 485 -40
186 486 -336
186 487 208
186 488 -194
186 489 175
186 490 -34
186 491 410
186 492 -438
186 493 -266
186 494 422
186 495 271
186 496 -194
186 497 493
186 498 -336
186 499 -92
186 500 -102
186 501 -374
186 502 -161
186 503 415
186 504 216
186 505 -99
186 506 -93
186 507 220
186 508 475
186 509 -352
186 510 -448
186 511 -194
186 512 384
186 513 172
186 514 -448
186 515 456
186 516 -15
186 517 -284
186 518 -484
186 519 291
186 520 -256
186 521 334
186 522 201
186 523 -194
186 524 -80
186 525 475
186 526 -422
186 527 226
186 528 469
186 529 94
186 530 -365
186 531 219
186 532 -428
186 533 326
186 534 134
186 535 -360
186 536 -273
186 537 -107
186 538 360
186 539 54
186 540 41
186 541 -236
186 542 -287
186 543 -74
186 544 437
186 545 117
186 546 234
186 547 -78
186 548 333
186 549 250
186 550 65
186 551 -423
186 552 84
186 553 118
186 554 236
186 555 -496
186 556 93
186 557 -334
186 558 -418
186 559 414
186 560 -388
186 561 69
186 562 486
186 563 36
186 564 -104
186 565 120
186 566 176
186 567 475
186 568 -134
186 569 37
186 570 382
186 571 407
186 572 -347
186 573 -405
186 574 185
186 575 -410
186 576 212
186 577 -81
186 578 12
186 579 397
186 580 21
186 581 -71
186 582 -173
186 583 -43
186 584 -453
186 585 -85
186 586 313
186 587 141
186 588 81
186 589 396
186 590 407
186 591 -455
186 592 317
186 593 393
186 594 81
186 595 -287
186 596 366
186 597 -243
186 598 -311
186 599 -268
186 600 -354
186 601 -77
186 602 -9
186 603 -200
186 604 18
186 605 -323
186 606 242
186 607 82
186 608 448
186 609 107
186 610 -21
186 611 -30
186 612 -464
186 613 -342
186 614 427
186 615 -416
186 616 73
186 617 241
186 618 -423
186 619 6
186 620 489
186 621 484
186 622 51
186 623 306
186 624 -270
186 625 -368
186 626 -128
186 627 -52
186 628 242
186 629 413
186 630 -468
186 631 -260
186 632 -164
186 633 23
186 634 40
186 635 354
186 636 -448
186 637 135
186 638 288
186 639 -499
186 640 -258
186 641 -233
186 642 -29
186 643 -222
186 644 278
186 645 250
186 646 -138
186 647 -149
186 648 343
186 649 291
186 650 358
186 651 332
186 652 -372
186 653 -91
186 654 491
186 655 -142
186 656 394
186 657 -137
186 658 -342
186 659 136
186 660 -224
186 661 -310
186 662 -272
186 663 112
186 664 -435
186 665 269
186 666 318
186 667 -382
186 668 -96
186 669 106
186 670 -381
186 671 146
186 672 -275
186 673 90
186 674 -224
186 675 -497
186 676 192
186 677 139
186 678 -145
186 679 36
186 680 282
186 681 65
186 682 220
186 683 410
186 684 -174
186 685 211
186 686 -232
186 687 -280
186 688 -426
186 689 278
186 690 -292
186 691 202
186 692 468
186 693 -63
186 694 -186
186 695 -466
186 696 58
186 697 -368
186 698 4
186 699 -186
186 700 -410
186 701 123
186 702 -188
186 703 -184
186 704 65
186 705 88
186 706 -181
186 707 -243
186 708 79
186 709 -474
186 710 -355
186 711 -138
186 712 443
186 713 366
186 714 -228
186 715 -230
186 716 429
186 717 393
186 718 342
186 719 -144
186 720 171
186 721 -97
186 722 -442
186 723 492
186 724 340
186 725 225
186 726 -122
186 727 250
186 728 -291
186 729 382
186 730 -436
186 731 -200
186 732 357
186 733 228
186 734 468
186 735 -78
186 736 -184
186 737 139
186 738 179
186 739 -252
186 740 -482
186 741 -323
186 742 110
186 743 461
186 744 -105
186 745 -266
186 746 -269
186 747 -176
186 748 -21
186 749 -74
186 750 -468
186 751 3
186 752 329
186 753 -57
186 754 -5
186 755 -479
186 756 -332
186 757 -275
186 758 271
186 759 229
186 760 -41
186 761 -313
186 762 -119
186 763 -184
186 764 415
186 765 -151
186 766 238
186 767 83
186 768 489
186 769 269
186 770 331
186 771 -493
186 772 -202
186 773 293
186 774 -180
186 775 193
186 776 -472
186 777 404
186 778 -130
186 779 359
186 780 -170
186 781 -98
186 782 -138
186 783 -341
186 784 345
186 785 -291
186 786 -320
186 787 -135
186 788 286
186 789 -197
186 790 -405
186 791 -255
186 792 -10
186 793 -24
186 794 413
186 795 -95
186 796 -322
186 797 151
186 798 488
186 799 19
186 800 273
186 801 -328
186 802 378
186 803 -429
186 804 465
186 805 -302
186 806 265
186 807 -155
186 808 -398
186 809 -365
186 810 -295
186 811 284
186 812 389
186 813 67
186 814 443
186 815 235
186 816 -371
186 817 -25
186 818 -48
186 819 415
186 820 278
186 821 47
186 822 13
186 823 -232
186 824 -124
186 825 -74
186 826 -475
186 827 406
186 828 -422
186 829 -486
187 188 -75
187 189 -297
187 190 -314
187 191 -197
187 192 -226
187 193 3
187 194 1
187 195 -109
187 196 349
187 197 456
187 198 378
187 199 -446
187 200 240
187 201 268
187 202 473
187 203 -464
187 204 355
187 205 -46
187 206 11
187 207 -193
187 208 -130
187 209 -210
187 210 -293
187 211 383
187 212 410
187 213 435
187 214 -191
187 215 436
187 216 341
187 217 239
187 218 -198
187 219 -234
187 220 442
187 221 340
187 222 69
187 223 69
187 224 -157
187 225 -78
187 226 -188
187 227 44
187 228 -122
187 229 -309
187 230 98
187 231 -381
187 232 -189
187 233 424
187 234 -345
187 235 -334
187 236 -122
187 237 -482
187 238 325
187 239 -400
187 240 -192
187 241 -116
187 242 483
187 243 71
187 244 -181
187 245 145
187 246 7
187 247 12
187 248 236
187 249 309
187 250 278
187 251 179
187 252 -499
187 253 199
187 254 100
187 255 -156
187 256 -378
187 257 412
187 258 389
187 259 352
187 260 -45
187 261 339
187 262 471
187 263 266
187 264 -385
187 265 -22
187 266 -216
187 267 346
187 268 -3
187 269 -38
187 270 446
187 271 -343
187 272 346
187 273 -218
187 274 228
187 275 18
187 276 427
187 277 87
187 278 -470
187 279 -485
187 280 248
187 281 -339
187 282 194
187 283 249
187 284 360
187 285 146
187 286 -54
187 287 -166
187 288 411
187 289 187
187 290 -313
187 291 -134
187 292 378
187 293 10
187 294 -15
187 295 494
187 296 489
187 297 -379
187 298 -308
187 299 338
187 300 83
187 301 -362
187 302 -153
187 303 -70
187 304 -80
187 305 -72
187 306 -200
187 307 199
187 308 -485
187 309 -170
187 310 215
